1, private, terralith:alpha_islands, MONSTER, minecraft:spider, 80, 4, 4
5791, river, terralith:warm_river, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
5792, river, terralith:warm_river, MONSTER, tconstruct:sky_slime, 80, 2, 4
5793, river, terralith:warm_river, MONSTER, majruszsdifficulty:tank, 5, 1, 1
5794, river, terralith:warm_river, CREATURE, naturalist:coral_snake, 5, 1, 1
5795, river, terralith:warm_river, CREATURE, naturalist:duck, 15, 1, 3
5796, river, terralith:warm_river, CREATURE, distantfriends:friend, 20, 1, 2
5797, river, terralith:warm_river, CREATURE, naturalist:snail, 5, 1, 3
5798, river, terralith:warm_river, AMBIENT, minecraft:bat, 10, 8, 8
5799, river, terralith:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5800, river, terralith:warm_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
5801, river, terralith:warm_river, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
5802, river, terralith:warm_river, WATER_AMBIENT, naturalist:bass, 8, 4, 4
5803, river, terralith:warm_river, WATER_AMBIENT, tide:bass, 10, 2, 3
5804, river, terralith:warm_river, WATER_AMBIENT, tide:bluegill, 10, 2, 3
5805, river, terralith:warm_river, WATER_AMBIENT, tide:guppy, 10, 2, 4
5806, river, terralith:warm_river, WATER_AMBIENT, tide:mint_carp, 10, 2, 3
5807, river, terralith:warm_river, WATER_AMBIENT, tide:pike, 8, 2, 2
5808, river, terralith:warm_river, WATER_AMBIENT, tide:yellow_perch, 10, 2, 3
5809, river, terralith:warm_river, RASCALS, friendsandfoes:rascal, 5, 1, 1
5810, nether, minecraft:warped_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
5811, nether, minecraft:warped_forest, MONSTER, majruszsdifficulty:cerberus, 5, 1, 1
5812, nether, minecraft:warped_forest, MONSTER, endermanoverhaul:warped_forest_enderman, 5, 4, 4
5813, nether, minecraft:warped_forest, MONSTER, betternether:naga, 8, 3, 5
5814, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 5, 1, 4
5815, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 3, 4, 4
5816, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
5817, nether, minecraft:warped_forest, AMBIENT, betternether:firefly, 5, 1, 3
5818, nether, minecraft:warped_forest, AMBIENT, betternether:hydrogen_jellyfish, 5, 2, 6
5819, private, terralith:warped_mesa, MONSTER, minecraft:spider, 70, 4, 4
5820, private, terralith:warped_mesa, MONSTER, minecraft:zombie, 70, 4, 4
5821, private, terralith:warped_mesa, MONSTER, minecraft:zombie_villager, 5, 1, 1
5822, private, terralith:warped_mesa, MONSTER, minecraft:skeleton, 70, 4, 4
5823, private, terralith:warped_mesa, MONSTER, minecraft:creeper, 70, 4, 4
5824, private, terralith:warped_mesa, MONSTER, minecraft:slime, 80, 4, 4
5825, private, terralith:warped_mesa, MONSTER, minecraft:enderman, 80, 1, 3
5826, private, terralith:warped_mesa, MONSTER, minecraft:witch, 5, 1, 1
5827, private, terralith:warped_mesa, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
5828, private, terralith:warped_mesa, MONSTER, mutantmonsters:mutant_enderman, 50, 1, 1
5829, private, terralith:warped_mesa, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
5830, private, terralith:warped_mesa, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
5831, private, terralith:warped_mesa, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
5832, private, terralith:warped_mesa, MONSTER, tconstruct:earth_slime, 80, 2, 4
5833, private, terralith:warped_mesa, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
5834, private, terralith:warped_mesa, MONSTER, tconstruct:sky_slime, 80, 2, 4
5835, private, terralith:warped_mesa, MONSTER, majruszsdifficulty:tank, 5, 1, 1
5836, private, terralith:warped_mesa, CREATURE, distantfriends:friend, 20, 1, 2
5837, private, terralith:warped_mesa, CREATURE, friendsandfoes:mauler, 16, 1, 1
5838, private, terralith:warped_mesa, AMBIENT, minecraft:bat, 10, 8, 8
5839, private, terralith:warped_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5840, private, terralith:warped_mesa, WATER_AMBIENT, tide:bass, 10, 2, 3
5841, private, terralith:warped_mesa, WATER_AMBIENT, tide:bluegill, 10, 2, 3
5842, private, terralith:warped_mesa, WATER_AMBIENT, tide:guppy, 10, 2, 4
5843, private, terralith:warped_mesa, WATER_AMBIENT, tide:mint_carp, 10, 2, 3
5844, private, terralith:warped_mesa, WATER_AMBIENT, tide:pike, 8, 2, 2
5845, private, terralith:warped_mesa, WATER_AMBIENT, tide:yellow_perch, 10, 2, 3
5846, private, terralith:warped_mesa, RASCALS, friendsandfoes:rascal, 5, 1, 1
5847, nether, betternether:wart_forest, MONSTER, minecraft:ghast, 50, 4, 4
5848, nether, betternether:wart_forest, MONSTER, minecraft:zombified_piglin, 80, 4, 4
5849, nether, betternether:wart_forest, MONSTER, minecraft:magma_cube, 5, 4, 4
5850, nether, betternether:wart_forest, MONSTER, betternether:skull, 5, 2, 4
5851, nether, betternether:wart_forest, MONSTER, minecraft:enderman, 5, 4, 4
5852, nether, betternether:wart_forest, MONSTER, minecraft:piglin, 15, 4, 4
5853, nether, betternether:wart_forest, MONSTER, minecraft:hoglin, 5, 1, 2
5854, nether, betternether:wart_forest, MONSTER, betternether:naga, 5, 3, 5
5855, nether, betternether:wart_forest, MONSTER, betternether:jungle_skeleton, 5, 2, 4
5856, nether, betternether:wart_forest, MONSTER, minecraft:piglin_brute, 5, 1, 1
5857, nether, betternether:wart_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
5858, nether, betternether:wart_forest, MONSTER, majruszsdifficulty:cerberus, 5, 1, 1
5859, nether, betternether:wart_forest, CREATURE, minecraft:strider, 60, 1, 2
5860, nether, betternether:wart_forest, AMBIENT, betternether:firefly, 5, 1, 3
5861, nether, betternether:wart_forest, AMBIENT, betternether:hydrogen_jellyfish, 5, 2, 6
5862, nether, betternether:wart_forest, AMBIENT, betternether:flying_pig, 20, 2, 4
5863, nether, betternether:wart_forest_edge, MONSTER, minecraft:ghast, 50, 4, 4
5864, nether, betternether:wart_forest_edge, MONSTER, minecraft:zombified_piglin, 80, 4, 4
5865, nether, betternether:wart_forest_edge, MONSTER, minecraft:magma_cube, 5, 4, 4
5866, nether, betternether:wart_forest_edge, MONSTER, betternether:skull, 5, 2, 4
5867, nether, betternether:wart_forest_edge, MONSTER, minecraft:enderman, 5, 4, 4
5868, nether, betternether:wart_forest_edge, MONSTER, minecraft:piglin, 15, 4, 4
5869, nether, betternether:wart_forest_edge, MONSTER, minecraft:hoglin, 5, 1, 2
5870, nether, betternether:wart_forest_edge, MONSTER, betternether:naga, 5, 3, 5
5871, nether, betternether:wart_forest_edge, MONSTER, betternether:jungle_skeleton, 5, 2, 4
5872, nether, betternether:wart_forest_edge, MONSTER, minecraft:piglin_brute, 5, 1, 1
5873, nether, betternether:wart_forest_edge, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
5874, nether, betternether:wart_forest_edge, MONSTER, majruszsdifficulty:cerberus, 5, 1, 1
5875, nether, betternether:wart_forest_edge, CREATURE, minecraft:strider, 60, 1, 2
5876, nether, betternether:wart_forest_edge, AMBIENT, betternether:firefly, 5, 1, 3
5877, nether, betternether:wart_forest_edge, AMBIENT, betternether:hydrogen_jellyfish, 5, 2, 6
5878, nether, betternether:wart_forest_edge, AMBIENT, betternether:flying_pig, 20, 2, 4
5879, forest, terralith:white_cliffs, MONSTER, minecraft:spider, 80, 4, 4
5880, forest, terralith:white_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
5881, forest, terralith:white_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
5882, forest, terralith:white_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
5883, forest, terralith:white_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
5884, forest, terralith:white_cliffs, MONSTER, minecraft:slime, 80, 4, 4
5885, forest, terralith:white_cliffs, MONSTER, minecraft:witch, 5, 1, 1
5886, forest, terralith:white_cliffs, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
5887, forest, terralith:white_cliffs, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
5888, forest, terralith:white_cliffs, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
5889, forest, terralith:white_cliffs, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
5890, forest, terralith:white_cliffs, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
5891, forest, terralith:white_cliffs, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
5892, forest, terralith:white_cliffs, MONSTER, tconstruct:earth_slime, 80, 2, 4
5893, forest, terralith:white_cliffs, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
5894, forest, terralith:white_cliffs, MONSTER, tconstruct:sky_slime, 80, 2, 4
5895, forest, terralith:white_cliffs, MONSTER, majruszsdifficulty:tank, 5, 1, 1
5896, forest, terralith:white_cliffs, CREATURE, naturalist:bear, 8, 1, 2
5897, forest, terralith:white_cliffs, CREATURE, naturalist:boar, 15, 4, 4
5898, forest, terralith:white_cliffs, CREATURE, naturalist:butterfly, 20, 3, 5
5899, forest, terralith:white_cliffs, CREATURE, naturalist:cardinal, 8, 1, 4
5900, forest, terralith:white_cliffs, CREATURE, naturalist:deer, 8, 1, 3
5901, forest, terralith:white_cliffs, CREATURE, naturalist:finch, 8, 1, 4
5902, forest, terralith:white_cliffs, CREATURE, minecraft:fox, 6, 2, 4
5903, forest, terralith:white_cliffs, CREATURE, distantfriends:friend, 20, 1, 2
5904, forest, terralith:white_cliffs, CREATURE, naturalist:lizard, 15, 1, 2
5905, forest, terralith:white_cliffs, CREATURE, minecraft:rabbit, 6, 2, 3
5906, forest, terralith:white_cliffs, CREATURE, naturalist:robin, 8, 1, 4
5907, forest, terralith:white_cliffs, CREATURE, naturalist:snail, 5, 1, 3
5908, forest, terralith:white_cliffs, CREATURE, naturalist:snake, 5, 1, 1
5909, forest, terralith:white_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
5910, forest, terralith:white_cliffs, AMBIENT, naturalist:firefly, 80, 2, 3
5911, forest, terralith:white_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5912, forest, terralith:white_cliffs, WATER_AMBIENT, tide:bass, 10, 2, 3
5913, forest, terralith:white_cliffs, WATER_AMBIENT, tide:bluegill, 10, 2, 3
5914, forest, terralith:white_cliffs, WATER_AMBIENT, tide:catfish, 8, 2, 2
5915, forest, terralith:white_cliffs, WATER_AMBIENT, tide:mint_carp, 10, 2, 3
5916, forest, terralith:white_cliffs, WATER_AMBIENT, tide:pike, 8, 2, 2
5917, forest, terralith:white_cliffs, WATER_AMBIENT, tide:trout, 10, 2, 3
5918, forest, terralith:white_cliffs, WATER_AMBIENT, tide:yellow_perch, 10, 2, 3
5919, forest, terralith:white_cliffs, RASCALS, friendsandfoes:rascal, 5, 1, 1
5920, private, terralith:white_mesa, MONSTER, minecraft:spider, 80, 4, 4
5921, private, terralith:white_mesa, MONSTER, minecraft:zombie, 80, 4, 4
5922, private, terralith:white_mesa, MONSTER, minecraft:zombie_villager, 5, 1, 1
5923, private, terralith:white_mesa, MONSTER, minecraft:skeleton, 80, 4, 4
5924, private, terralith:white_mesa, MONSTER, minecraft:creeper, 80, 4, 4
5925, private, terralith:white_mesa, MONSTER, minecraft:slime, 80, 4, 4
5926, private, terralith:white_mesa, MONSTER, minecraft:enderman, 10, 1, 4
5927, private, terralith:white_mesa, MONSTER, minecraft:witch, 5, 1, 1
5928, private, terralith:white_mesa, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
5929, private, terralith:white_mesa, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
5930, private, terralith:white_mesa, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
5931, private, terralith:white_mesa, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
5932, private, terralith:white_mesa, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
5933, private, terralith:white_mesa, MONSTER, tconstruct:earth_slime, 80, 2, 4
5934, private, terralith:white_mesa, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
5935, private, terralith:white_mesa, MONSTER, tconstruct:sky_slime, 80, 2, 4
5936, private, terralith:white_mesa, MONSTER, majruszsdifficulty:tank, 5, 1, 1
5937, private, terralith:white_mesa, CREATURE, distantfriends:friend, 20, 1, 2
5938, private, terralith:white_mesa, CREATURE, friendsandfoes:mauler, 16, 1, 1
5939, private, terralith:white_mesa, AMBIENT, minecraft:bat, 10, 8, 8
5940, private, terralith:white_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5941, private, terralith:white_mesa, WATER_AMBIENT, tide:bass, 10, 2, 3
5942, private, terralith:white_mesa, WATER_AMBIENT, tide:bluegill, 10, 2, 3
5943, private, terralith:white_mesa, WATER_AMBIENT, tide:guppy, 10, 2, 4
5944, private, terralith:white_mesa, WATER_AMBIENT, tide:mint_carp, 10, 2, 3
5945, private, terralith:white_mesa, WATER_AMBIENT, tide:pike, 8, 2, 2
5946, private, terralith:white_mesa, WATER_AMBIENT, tide:yellow_perch, 10, 2, 3
5947, private, terralith:white_mesa, RASCALS, friendsandfoes:rascal, 5, 1, 1
5948, private, minecraft:windswept_forest, MONSTER, minecraft:spider, 80, 4, 4
5949, private, minecraft:windswept_forest, MONSTER, minecraft:zombie, 80, 4, 4
5950, private, minecraft:windswept_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
5951, private, minecraft:windswept_forest, MONSTER, minecraft:skeleton, 80, 4, 4
5952, private, minecraft:windswept_forest, MONSTER, minecraft:slime, 80, 4, 4
5953, private, minecraft:windswept_forest, MONSTER, minecraft:enderman, 10, 1, 4
5954, private, minecraft:windswept_forest, MONSTER, minecraft:witch, 5, 1, 1
5955, private, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
5956, private, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
5957, private, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
5958, private, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
5959, private, minecraft:windswept_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
5960, private, minecraft:windswept_forest, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
5961, private, minecraft:windswept_forest, MONSTER, tconstruct:earth_slime, 80, 2, 4
5962, private, minecraft:windswept_forest, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
5963, private, minecraft:windswept_forest, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
5964, private, minecraft:windswept_forest, MONSTER, tconstruct:sky_slime, 80, 2, 4
5965, private, minecraft:windswept_forest, MONSTER, majruszsdifficulty:tank, 5, 1, 1
5966, private, minecraft:windswept_forest, CREATURE, minecraft:sheep, 12, 4, 4
5967, private, minecraft:windswept_forest, CREATURE, minecraft:pig, 10, 4, 4
5968, private, minecraft:windswept_forest, CREATURE, minecraft:chicken, 10, 4, 4
5969, private, minecraft:windswept_forest, CREATURE, minecraft:cow, 8, 4, 4
5970, private, minecraft:windswept_forest, CREATURE, minecraft:llama, 5, 4, 6
5971, private, minecraft:windswept_forest, CREATURE, naturalist:bluejay, 8, 1, 4
5972, private, minecraft:windswept_forest, CREATURE, naturalist:canary, 8, 1, 4
5973, private, minecraft:windswept_forest, CREATURE, distantfriends:friend, 20, 1, 2
5974, private, minecraft:windswept_forest, CREATURE, naturalist:snail, 5, 1, 3
5975, private, minecraft:windswept_forest, AMBIENT, minecraft:bat, 10, 8, 8
5976, private, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5977, private, minecraft:windswept_forest, WATER_AMBIENT, tide:bluegill, 10, 2, 3
5978, private, minecraft:windswept_forest, WATER_AMBIENT, tide:catfish, 8, 2, 2
5979, private, minecraft:windswept_forest, WATER_AMBIENT, tide:clayfish, 6, 1, 2
5980, private, minecraft:windswept_forest, WATER_AMBIENT, tide:pike, 8, 2, 2
5981, private, minecraft:windswept_forest, WATER_AMBIENT, tide:trout, 10, 2, 3
5982, private, minecraft:windswept_forest, WATER_AMBIENT, tide:yellow_perch, 10, 2, 3
5983, private, minecraft:windswept_forest, RASCALS, friendsandfoes:rascal, 5, 1, 1
5984, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:spider, 80, 4, 4
5985, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie, 80, 4, 4
5986, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
5987, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 80, 4, 4
5988, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 80, 4, 4
5989, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 10, 1, 4
5990, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
5991, private, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
5992, private, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
5993, private, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
5994, private, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
5995, private, minecraft:windswept_gravelly_hills, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
5996, private, minecraft:windswept_gravelly_hills, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
5997, private, minecraft:windswept_gravelly_hills, MONSTER, tconstruct:earth_slime, 80, 2, 4
5998, private, minecraft:windswept_gravelly_hills, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
5999, private, minecraft:windswept_gravelly_hills, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
6000, private, minecraft:windswept_gravelly_hills, MONSTER, tconstruct:sky_slime, 80, 2, 4
6001, private, minecraft:windswept_gravelly_hills, MONSTER, majruszsdifficulty:tank, 5, 1, 1
6002, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:sheep, 12, 4, 4
6003, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 10, 4, 4
6004, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:chicken, 10, 4, 4
6005, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:cow, 8, 4, 4
6006, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:llama, 5, 4, 6
6007, private, minecraft:windswept_gravelly_hills, CREATURE, naturalist:bluejay, 8, 1, 4
6008, private, minecraft:windswept_gravelly_hills, CREATURE, naturalist:canary, 8, 1, 4
6009, private, minecraft:windswept_gravelly_hills, CREATURE, distantfriends:friend, 20, 1, 2
6010, private, minecraft:windswept_gravelly_hills, CREATURE, naturalist:snail, 5, 1, 3
6011, private, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 8, 8
6012, private, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6013, private, minecraft:windswept_gravelly_hills, WATER_AMBIENT, tide:bluegill, 10, 2, 3
6014, private, minecraft:windswept_gravelly_hills, WATER_AMBIENT, tide:catfish, 8, 2, 2
6015, private, minecraft:windswept_gravelly_hills, WATER_AMBIENT, tide:clayfish, 6, 1, 2
6016, private, minecraft:windswept_gravelly_hills, WATER_AMBIENT, tide:pike, 8, 2, 2
6017, private, minecraft:windswept_gravelly_hills, WATER_AMBIENT, tide:trout, 10, 2, 3
6018, private, minecraft:windswept_gravelly_hills, WATER_AMBIENT, tide:yellow_perch, 10, 2, 3
6019, private, minecraft:windswept_gravelly_hills, RASCALS, friendsandfoes:rascal, 5, 1, 1
6020, private, minecraft:windswept_hills, MONSTER, minecraft:spider, 80, 4, 4
6021, private, minecraft:windswept_hills, MONSTER, minecraft:zombie, 80, 4, 4
6022, private, minecraft:windswept_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
6023, private, minecraft:windswept_hills, MONSTER, minecraft:skeleton, 80, 4, 4
6024, private, minecraft:windswept_hills, MONSTER, minecraft:slime, 80, 4, 4
6025, private, minecraft:windswept_hills, MONSTER, minecraft:witch, 5, 1, 1
6026, private, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
6027, private, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
6028, private, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
